Transaction_ID,Date,Customer_ID,Product_Category,Segment,Region,Sales_Amount,Quantity,Discount_Rate,Profit_Margin,Payment_Method,Returns,Total_Profit,Quarter,High_Margin_Flag,Customer_Tier,Sales_Performances
TSC-4283,01-10-23,CUST-469,Entertainment,Consumer,West,4286.61,1,0.06,0.35,Debit Card,0,1500.31,Q1,High,Gold,Top Performer
TSC-4284,07-12-23,CUST-292,Office Supplies,Corporate,East,2073.19,8,0.01,0.36,Debit Card,0,746.35,Q3,High,Silver,Below Average
TSC-4285,06-28-22,CUST-468,Office Supplies,Consumer,North,4664.08,9,0.08,0.27,Debit Card,0,1259.3,Q2,Low,Gold,Top Performer
TSC-4286,10-01-23,CUST-201,,Consumer,East,4519.74,8,0.14,0.34,UPI,0,1536.71,Q4,High,Gold,Top Performer
TSC-4287,05-08-22,CUST-368,Entertainment,Consumer,East,1080.26,10,0.24,0.31,PayPal,0,334.88,Q2,High,Bronze,Below Average
TSC-4288,02-12-23,CUST-110,Office Supplies,Consumer,Central,1331.88,1,0.26,0.11,Debit Card,0,146.51,Q1,Low,Bronze,Below Average
TSC-4289,03-05-24,CUST-587,Office Supplies,Consumer,East,943.19,8,0.12,0.28,PayPal,0,264.09,Q1,Low,Bronze,Below Average
TSC-4290,04-24-23,CUST-679,Electronics,Consumer,Central,1020.47,5,0.24,0.1,PayPal,1,102.05,Q2,Low,Bronze,Below Average
TSC-4291,,CUST-542,Office Supplies,Consumer,Central,4543.92,9,0.3,0.35,Credit Card,0,1590.37,Q1,High,Gold,Top Performer
TSC-4292,05-12-22,CUST-440,Electronics,Corporate,Central,4659.13,9,0.21,0.07,Net Banking,0,326.14,Q2,Low,Gold,Top Performer
TSC-4293,01-10-22,CUST-598,Entertainment,Consumer,North,,6,0.22,0.4,UPI,0,122.76,Q1,High,Bronze,Below Average
TSC-4294,12-03-23,CUST-903,Entertainment,Corporate,East,2988.34,3,0.27,0.19,Net Banking,0,567.78,Q4,Low,Silver,Average
TSC-4295,06-07-24,CUST-648,Entertainment,Consumer,East,2842.95,7,0.1,0.11,UPI,0,312.72,Q2,Low,Silver,Average
TSC-4296,08-16-22,CUST-548,Home Appliances,Consumer,Central,1983.21,3,0.0,0.38,PayPal,0,753.62,Q3,High,Silver,Below Average
TSC-4297,07-12-24,CUST-753,Entertainment,Consumer,East,3176.9,7,0.3,0.07,Net Banking,0,222.38,Q3,Low,Gold,Top Performer
TSC-4298,05-13-23,CUST-579,Office Supplies,Consumer,East,4739.47,8,0.15,0.21,Credit Card,0,995.29,Q2,Low,Gold,Top Performer
TSC-4299,11-18-22,CUST-342,Personal Care,Corporate,Central,892.76,5,0.24,0.32,Net Banking,0,285.68,Q4,High,Bronze,Below Average
TSC-4300,03-12-23,CUST-638,Electronics,Consumer,West,646.03,5,0.24,0.16,Net Banking,0,103.36,Q1,Low,Bronze,Below Average
TSC-4301,10-10-22,CUST-255,Home Appliances,Home Office,West,215.28,4,0.12,0.24,Credit Card,0,51.67,Q4,Low,Bronze,Below Average
TSC-4302,07-16-22,CUST-485,Entertainment,Home Office,Central,1850.97,3,0.16,0.3,Credit Card,0,555.29,Q3,Low,Silver,Below Average
TSC-4303,02-19-24,CUST-963,Entertainment,Consumer,North,1721.26,8,0.16,0.38,Debit Card,0,654.08,Q1,High,Silver,Below Average
TSC-4304,06-20-24,CUST-779,Personal Care,Corporate,East,2182.56,6,0.07,0.09,UPI,1,196.43,Q2,Low,Silver,Average
TSC-4305,05-01-22,CUST-537,Personal Care,Consumer,East,2541.38,6,0.04,0.11,PayPal,0,279.55,Q2,Low,Silver,Average
TSC-4306,03-08-24,CUST-650,Home Appliances,Corporate,West,3801.23,2,0.16,0.23,Net Banking,0,874.28,Q1,Low,Gold,Top Performer
TSC-4307,08-08-23,CUST-694,Electronics,Corporate,Central,1990.96,4,0.04,0.2,Net Banking,0,398.19,Q3,Low,Silver,Below Average
TSC-4308,02-19-24,CUST-422,Entertainment,Consumer,North,1686.53,5,0.1,0.19,PayPal,0,320.44,Q1,Low,Silver,Below Average
TSC-4309,04-04-22,CUST-158,Home Appliances,Consumer,Central,4143.05,10,0.06,0.15,Credit Card,0,621.46,Q2,Low,Gold,Top Performer
TSC-4310,07-26-22,CUST-685,Office Supplies,Consumer,West,4256.49,5,0.21,0.25,Credit Card,0,1064.12,Q3,Low,Gold,Top Performer
TSC-4311,05-09-22,CUST-833,Office Supplies,Consumer,West,1202.19,3,0.26,0.36,Net Banking,0,432.79,Q2,High,Bronze,Below Average
TSC-4312,11-09-23,CUST-435,Home Appliances,Corporate,East,1607.63,10,0.17,0.11,Net Banking,0,176.84,Q4,Low,Silver,Below Average
TSC-4313,04-27-23,CUST-314,Entertainment,Consumer,South,4134.33,5,0.12,0.13,PayPal,0,537.46,Q2,Low,Gold,Top Performer
TSC-4314,10-16-23,CUST-456,Home Appliances,Consumer,North,443.07,5,0.3,0.28,PayPal,0,124.06,Q4,Low,Bronze,Below Average
TSC-4315,09-13-22,CUST-213,Entertainment,Consumer,North,1662.94,2,0.01,0.07,UPI,0,116.41,Q3,Low,Silver,Below Average
TSC-4316,06-20-24,CUST-830,Personal Care,Corporate,South,2269.33,5,0.09,0.29,Credit Card,0,658.11,Q2,Low,Silver,Average
TSC-4317,07-16-24,CUST-732,Home Appliances,Consumer,West,976.0,3,0.08,0.16,Debit Card,0,156.16,Q3,Low,Bronze,Below Average
TSC-4318,01-13-23,CUST-420,Entertainment,Corporate,Central,940.58,3,0.11,0.18,Debit Card,0,169.3,Q1,Low,Bronze,Below Average
TSC-4319,07-17-24,CUST-315,Home Appliances,Corporate,North,2153.07,5,0.07,0.19,PayPal,0,409.08,Q3,Low,Silver,Average
TSC-4320,05-09-22,CUST-108,Home Appliances,Corporate,South,3784.88,9,0.08,0.17,UPI,0,643.43,Q2,Low,Gold,Top Performer
TSC-4321,09-06-22,CUST-333,Entertainment,Corporate,East,4209.15,2,0.08,0.34,Net Banking,0,1431.11,Q3,High,Gold,Top Performer
TSC-4322,12-12-23,CUST-540,Entertainment,Consumer,East,4897.21,9,0.15,0.38,PayPal,0,1860.94,Q4,High,Gold,Top Performer
TSC-4323,08-13-23,CUST-698,Electronics,Consumer,West,416.22,3,0.12,0.24,PayPal,0,99.89,Q3,Low,Bronze,Below Average
TSC-4324,10-20-22,CUST-614,Home Appliances,Corporate,North,1122.58,7,0.19,0.25,PayPal,0,280.64,Q4,Low,Bronze,Below Average
TSC-4325,02-20-22,CUST-930,Office Supplies,Home Office,Central,3795.32,1,0.15,0.07,Debit Card,0,265.67,Q1,Low,Gold,Top Performer
TSC-4326,07-05-23,CUST-773,Home Appliances,Corporate,North,2725.96,1,0.06,0.3,PayPal,0,817.79,Q3,Low,Silver,Average
TSC-4327,03-12-22,CUST-816,Home Appliances,Consumer,East,1672.01,8,0.24,0.25,UPI,0,418.0,Q1,Low,Silver,Below Average
TSC-4328,02-19-23,CUST-953,Entertainment,Consumer,North,1067.67,9,0.14,0.07,Debit Card,1,74.74,Q1,Low,Bronze,Below Average
TSC-4329,02-06-22,CUST-169,Home Appliances,Home Office,East,1438.36,3,0.05,0.12,UPI,0,172.6,Q1,Low,Bronze,Below Average
TSC-4330,06-02-22,CUST-421,Home Appliances,Consumer,South,,6,0.05,0.12,Debit Card,0,261.0,Q2,Low,Bronze,Below Average
TSC-4331,03-08-24,CUST-712,Office Supplies,Consumer,South,926.9,3,0.24,0.11,UPI,0,101.96,Q1,Low,Bronze,Below Average
TSC-4332,05-28-22,CUST-243,Entertainment,Consumer,East,4822.92,6,0.21,0.28,Credit Card,0,1350.42,Q2,Low,Gold,Top Performer
TSC-4333,01-30-24,CUST-737,Home Appliances,Home Office,Central,582.56,7,0.15,0.37,Credit Card,1,215.55,Q1,High,Bronze,Below Average
TSC-4334,05-04-22,CUST-753,Personal Care,Consumer,Central,4928.61,5,0.09,0.32,Debit Card,0,1577.16,Q2,High,Gold,Top Performer
TSC-4335,11-01-23,CUST-913,Electronics,Consumer,North,4217.37,3,0.14,0.22,Credit Card,0,927.82,Q4,Low,Gold,Top Performer
TSC-4336,04-06-24,CUST-786,Office Supplies,Corporate,East,2144.6,8,0.19,0.19,Net Banking,0,407.47,Q2,Low,Silver,Average
TSC-4337,11-13-22,CUST-343,Home Appliances,Consumer,West,3712.09,5,0.26,0.19,UPI,0,705.3,Q4,Low,Gold,Top Performer
TSC-4338,06-13-24,CUST-367,Personal Care,Home Office,Central,3374.0,1,0.17,0.26,Debit Card,0,877.24,Q2,Low,Gold,Top Performer
TSC-4339,07-21-24,CUST-491,Home Appliances,Corporate,Central,1105.77,9,0.08,0.18,Credit Card,0,199.04,Q3,Low,Bronze,Below Average
TSC-4340,07-14-22,CUST-964,Home Appliances,Consumer,South,1728.4,3,0.01,0.13,Debit Card,0,224.69,Q3,Low,Silver,Below Average
TSC-4341,06-05-23,CUST-687,Entertainment,Home Office,Central,2589.96,2,0.05,0.26,Net Banking,1,673.39,Q2,Low,Silver,Average
TSC-4342,09-09-23,CUST-859,Entertainment,Home Office,Central,3207.33,3,0.2,0.19,Debit Card,0,609.39,Q3,Low,Gold,Top Performer
TSC-4343,08-02-24,CUST-237,Entertainment,Consumer,Central,2737.33,7,0.05,0.05,Debit Card,0,136.87,Q3,Low,Silver,Average
TSC-4344,01-05-23,CUST-488,Personal Care,Consumer,East,2391.29,10,0.14,0.06,PayPal,0,143.48,Q1,Low,Silver,Average
TSC-4345,07-28-23,CUST-163,Home Appliances,Home Office,East,2243.6,8,0.21,0.15,PayPal,0,336.54,Q3,Low,Silver,Average
TSC-4346,09-23-22,CUST-115,Electronics,Consumer,South,2516.41,2,0.09,0.23,PayPal,0,578.77,Q3,Low,Silver,Average
TSC-4347,03-31-23,CUST-338,Office Supplies,Home Office,North,2200.04,7,0.2,0.17,PayPal,1,374.01,Q1,Low,Silver,Average
TSC-4348,05-16-22,CUST-610,Entertainment,Home Office,Central,2729.58,5,0.17,0.06,UPI,0,163.77,Q2,Low,Silver,Average
TSC-4349,12-09-22,CUST-234,Entertainment,Consumer,North,4445.53,9,0.13,0.13,Net Banking,0,577.92,Q4,Low,Gold,Top Performer
TSC-4350,02-12-24,CUST-281,Home Appliances,Home Office,East,3182.51,7,0.27,0.08,Debit Card,1,254.6,Q1,Low,Gold,Top Performer
TSC-4351,03-06-22,CUST-487,Home Appliances,Consumer,Central,3626.97,1,0.21,0.38,Net Banking,0,1378.25,Q1,High,Gold,Top Performer
TSC-4352,01-03-22,CUST-871,Personal Care,Corporate,North,3007.54,1,0.11,0.16,Debit Card,1,481.21,Q1,Low,Gold,Average
TSC-4353,03-28-24,CUST-615,Personal Care,Consumer,North,3232.94,6,0.24,0.06,PayPal,0,193.98,Q1,Low,Gold,Top Performer
TSC-4354,12-12-23,CUST-186,Entertainment,Home Office,West,2912.83,9,0.22,0.28,UPI,0,815.59,Q4,Low,Silver,Average
TSC-4355,04-13-23,CUST-995,Home Appliances,Corporate,East,182.99,1,0.24,0.13,Debit Card,0,23.79,Q2,Low,Bronze,Below Average
TSC-4356,11-17-23,CUST-581,Electronics,Corporate,South,4998.01,3,0.19,0.25,Debit Card,0,1249.5,Q4,Low,Gold,Top Performer
TSC-4357,03-29-22,CUST-881,Office Supplies,Home Office,South,216.37,5,0.11,0.1,Credit Card,0,21.64,Q1,Low,Bronze,Below Average
TSC-4358,07-10-23,CUST-542,Home Appliances,Corporate,West,2005.98,4,0.1,0.39,UPI,0,782.33,Q3,High,Silver,Below Average
TSC-4359,12-21-22,CUST-602,Home Appliances,Consumer,North,570.32,1,0.2,0.39,UPI,1,222.42,Q4,High,Bronze,Below Average
TSC-4360,08-15-23,CUST-585,Personal Care,Home Office,West,529.8,10,0.04,0.28,UPI,0,148.34,Q3,Low,Bronze,Below Average
TSC-4361,01-10-23,CUST-495,Office Supplies,Corporate,West,3977.96,4,0.25,0.3,Net Banking,0,1193.39,Q1,Low,Gold,Top Performer
TSC-4362,10-19-23,CUST-556,Entertainment,Home Office,East,2158.33,4,0.11,0.2,PayPal,0,431.67,Q4,Low,Silver,Average
TSC-4363,01-17-24,CUST-381,Home Appliances,Home Office,Central,4015.64,10,0.19,0.39,Credit Card,0,1566.1,Q1,High,Gold,Top Performer
TSC-4364,02-26-24,CUST-232,Entertainment,Consumer,North,1400.29,4,0.15,0.2,Net Banking,0,280.06,Q1,Low,Bronze,Below Average
TSC-4365,08-02-24,CUST-824,Home Appliances,Consumer,South,1319.49,3,0.16,0.13,PayPal,0,171.53,Q3,Low,Bronze,Below Average
TSC-4366,10-06-23,CUST-544,Entertainment,Consumer,South,1293.6,7,0.22,0.09,Debit Card,0,116.42,Q4,Low,Bronze,Below Average
TSC-4367,02-02-24,CUST-357,Office Supplies,Corporate,West,3099.92,1,0.19,0.12,Credit Card,0,371.99,Q1,Low,Gold,Average
TSC-4368,05-23-23,CUST-968,Personal Care,Consumer,West,4084.25,2,0.08,0.25,Net Banking,0,1021.06,Q2,Low,Gold,Top Performer
TSC-4369,01-16-22,CUST-713,Office Supplies,Corporate,West,2288.69,1,0.02,0.14,Credit Card,1,320.42,Q1,Low,Silver,Average
TSC-4370,05-27-24,CUST-421,Electronics,Consumer,North,1927.28,4,0.25,0.28,PayPal,0,539.64,Q2,Low,Silver,Below Average
TSC-4371,07-09-24,CUST-485,Personal Care,Consumer,West,4869.22,5,0.27,0.18,Net Banking,0,876.46,Q3,Low,Gold,Top Performer
TSC-4372,04-16-22,CUST-963,Office Supplies,Consumer,West,627.93,10,0.05,0.36,Net Banking,0,226.05,Q2,High,Bronze,Below Average
TSC-4373,12-13-22,CUST-874,Electronics,Consumer,Central,2458.83,5,0.09,0.25,Credit Card,1,614.71,Q4,Low,Silver,Average
TSC-4374,11-22-23,CUST-193,Home Appliances,Corporate,North,2072.01,2,0.08,0.27,Debit Card,0,559.44,Q4,Low,Silver,Below Average
TSC-4375,11-13-22,CUST-849,Home Appliances,Consumer,East,535.73,3,0.28,0.24,Debit Card,0,128.58,Q4,Low,Bronze,Below Average
TSC-4376,08-04-23,CUST-635,Entertainment,Consumer,East,1377.59,4,0.06,0.36,Debit Card,0,495.93,Q3,High,Bronze,Below Average
TSC-4377,06-14-24,CUST-583,Personal Care,Consumer,Central,190.78,10,0.05,0.07,PayPal,0,13.35,Q2,Low,Bronze,Below Average
TSC-4378,01-01-22,CUST-488,Home Appliances,Corporate,South,4390.92,6,0.05,0.07,Credit Card,0,307.36,Q1,Low,Gold,Top Performer
TSC-4379,03-23-22,CUST-873,Personal Care,Home Office,East,3058.86,6,0.22,0.3,PayPal,0,917.66,Q1,Low,Gold,Average
TSC-4380,08-22-24,CUST-206,Home Appliances,Consumer,North,4084.34,2,0.27,0.32,PayPal,0,1306.99,Q3,High,Gold,Top Performer
TSC-4381,02-22-22,CUST-608,Entertainment,Corporate,South,2631.69,2,0.12,0.2,Debit Card,0,526.34,Q1,Low,Silver,Average
TSC-4382,12-16-23,CUST-901,Office Supplies,Consumer,West,3017.57,9,0.04,0.17,Debit Card,0,512.99,Q4,Low,Gold,Average
TSC-4383,11-30-22,CUST-904,Entertainment,Consumer,North,3519.23,2,0.18,0.15,Debit Card,0,527.88,Q4,Low,Gold,Top Performer
TSC-4384,11-03-22,CUST-481,Electronics,Corporate,South,4544.66,2,0.06,0.13,Credit Card,0,590.81,Q4,Low,Gold,Top Performer
TSC-4385,09-17-24,CUST-856,Home Appliances,Consumer,East,504.17,3,0.02,0.37,Credit Card,0,186.54,Q3,High,Bronze,Below Average
TSC-4386,04-24-24,CUST-779,Electronics,Corporate,West,1688.19,9,0.27,0.15,Debit Card,0,253.23,Q2,Low,Silver,Below Average
TSC-4387,03-27-24,CUST-729,Electronics,Consumer,West,3559.68,6,0.26,0.28,PayPal,0,996.71,Q1,Low,Gold,Top Performer
TSC-4388,03-05-24,CUST-383,Personal Care,Home Office,North,4793.84,6,0.29,0.33,Credit Card,0,1581.97,Q1,High,Gold,Top Performer
TSC-4389,06-29-23,CUST-975,Home Appliances,Consumer,West,4905.0,10,0.14,0.06,Net Banking,0,294.3,Q2,Low,Gold,Top Performer
TSC-4390,09-15-23,CUST-965,Electronics,Corporate,South,3208.61,5,0.09,0.06,PayPal,0,192.52,Q3,Low,Gold,Top Performer
TSC-4391,06-24-24,CUST-351,Office Supplies,Home Office,Central,1008.31,7,0.23,0.17,PayPal,0,171.41,Q2,Low,Bronze,Below Average
TSC-4392,03-27-24,CUST-539,Electronics,Consumer,East,640.08,4,0.05,0.29,UPI,0,185.62,Q1,Low,Bronze,Below Average
TSC-4393,05-12-22,CUST-101,Office Supplies,Consumer,North,4732.92,10,0.07,0.14,Credit Card,0,662.61,Q2,Low,Gold,Top Performer
TSC-4394,12-11-23,CUST-288,Personal Care,Consumer,Central,2197.94,10,0.08,0.05,Net Banking,0,109.9,Q4,Low,Silver,Average
TSC-4395,04-13-23,CUST-874,Electronics,Corporate,Central,1014.34,3,0.29,0.15,Credit Card,0,152.15,Q2,Low,Bronze,Below Average
TSC-4396,10-05-23,CUST-854,Entertainment,Consumer,North,4672.77,7,0.22,0.08,PayPal,0,373.82,Q4,Low,Gold,Top Performer
TSC-4397,02-03-23,CUST-491,Personal Care,Consumer,South,567.4,10,0.04,0.13,Credit Card,1,73.76,Q1,Low,Bronze,Below Average
TSC-4398,10-06-22,CUST-296,Office Supplies,Corporate,East,3661.38,1,0.03,0.17,PayPal,0,622.43,Q4,Low,Gold,Top Performer
TSC-4399,09-05-22,CUST-757,Personal Care,Consumer,North,3145.05,6,0.25,0.09,Net Banking,0,283.05,Q3,Low,Gold,Top Performer
TSC-4400,07-24-22,CUST-583,Electronics,Corporate,Central,484.29,2,0.24,0.3,PayPal,0,145.29,Q3,Low,Bronze,Below Average
TSC-4401,01-04-22,CUST-981,Home Appliances,Consumer,Central,1726.81,2,0.2,0.14,Debit Card,0,241.75,Q1,Low,Silver,Below Average
TSC-4402,04-20-23,CUST-466,Home Appliances,Consumer,North,792.16,8,0.06,0.28,PayPal,0,221.8,Q2,Low,Bronze,Below Average
TSC-4403,02-16-22,CUST-995,Office Supplies,Corporate,Central,3042.27,3,0.14,0.26,Debit Card,0,790.99,Q1,Low,Gold,Average
TSC-4404,05-02-22,CUST-248,Office Supplies,Corporate,North,2411.71,9,0.18,0.36,Net Banking,0,868.22,Q2,High,Silver,Average
TSC-4405,08-28-24,CUST-481,Home Appliances,Consumer,North,71.16,4,0.28,0.08,Net Banking,0,5.69,Q3,Low,Bronze,Below Average
TSC-4406,04-18-23,CUST-378,Office Supplies,Consumer,East,4879.77,6,0.05,0.13,PayPal,1,634.37,Q2,Low,Gold,Top Performer
TSC-4407,08-31-23,CUST-559,Personal Care,Consumer,North,1780.44,1,0.15,0.35,Debit Card,1,623.15,Q3,High,Silver,Below Average
TSC-4408,02-14-22,CUST-369,Entertainment,Consumer,Central,1328.11,10,0.05,0.34,PayPal,0,451.56,Q1,High,Bronze,Below Average
TSC-4409,05-31-24,CUST-435,Entertainment,Consumer,West,1151.09,10,0.13,0.12,Net Banking,0,138.13,Q2,Low,Bronze,Below Average
TSC-4410,05-09-23,CUST-148,Personal Care,Consumer,East,836.14,3,0.06,0.09,Debit Card,0,75.25,Q2,Low,Bronze,Below Average
TSC-4411,08-08-23,CUST-538,Entertainment,Corporate,Central,4995.73,4,0.25,0.35,UPI,0,1748.51,Q3,High,Gold,Top Performer
TSC-4412,07-07-23,CUST-372,Electronics,Corporate,Central,1510.79,5,0.08,0.11,UPI,1,166.19,Q3,Low,Silver,Below Average
TSC-4413,08-07-24,CUST-514,Personal Care,Consumer,East,2057.29,1,0.13,0.35,Net Banking,0,720.05,Q3,High,Silver,Below Average
TSC-4414,03-29-24,CUST-880,Office Supplies,Consumer,East,4363.21,4,0.12,0.39,Debit Card,0,1701.65,Q1,High,Gold,Top Performer
TSC-4415,11-12-22,CUST-881,,Consumer,Central,3227.34,5,0.26,0.13,PayPal,0,419.55,Q4,Low,Gold,Top Performer
TSC-4416,06-27-24,CUST-905,Home Appliances,Corporate,West,1875.04,4,0.23,0.34,Net Banking,0,637.51,Q2,High,Silver,Below Average
TSC-4417,04-23-23,CUST-999,Office Supplies,Home Office,South,,10,0.02,0.2,Net Banking,0,899.35,Q2,Low,Bronze,Below Average
TSC-4418,10-31-22,CUST-686,Home Appliances,Corporate,Central,3761.13,10,0.02,0.33,Credit Card,0,1241.17,Q4,High,Gold,Top Performer
TSC-4419,07-24-24,CUST-768,Office Supplies,Corporate,East,1178.11,7,0.17,0.19,PayPal,0,223.84,Q3,Low,Bronze,Below Average
TSC-4420,11-27-22,CUST-669,Entertainment,Home Office,North,3236.51,8,0.13,0.07,PayPal,0,226.56,Q4,Low,Gold,Top Performer
TSC-4421,10-22-22,CUST-885,Personal Care,Consumer,North,4615.87,8,0.08,0.3,UPI,0,1384.76,Q4,Low,Gold,Top Performer
TSC-4422,02-24-23,CUST-997,Electronics,Consumer,East,2507.48,3,0.24,0.1,Credit Card,1,250.75,Q1,Low,Silver,Average
TSC-4423,02-24-22,CUST-768,Office Supplies,Corporate,East,3681.38,5,0.04,0.37,PayPal,0,1362.11,Q1,High,Gold,Top Performer
TSC-4424,03-11-22,CUST-417,Office Supplies,Consumer,South,,10,0.29,0.2,PayPal,0,971.39,Q1,Low,Bronze,Below Average
TSC-4425,09-27-24,CUST-707,Home Appliances,Corporate,East,3467.55,8,0.01,0.08,UPI,0,277.4,Q3,Low,Gold,Top Performer
TSC-4426,01-21-23,CUST-534,Entertainment,Corporate,North,557.07,7,0.04,0.13,Credit Card,0,72.42,Q1,Low,Bronze,Below Average
TSC-4427,01-15-22,CUST-497,Home Appliances,Corporate,West,1260.57,9,0.09,0.35,Credit Card,0,441.2,Q1,High,Bronze,Below Average
TSC-4428,05-17-22,CUST-766,Home Appliances,Consumer,East,2995.73,10,0.15,0.16,Debit Card,0,479.32,Q2,Low,Silver,Average
TSC-4429,05-19-23,CUST-774,Entertainment,Corporate,South,1414.0,7,0.06,0.35,Net Banking,0,494.9,Q2,High,Bronze,Below Average
TSC-4430,01-31-24,CUST-760,Electronics,Corporate,West,4789.83,2,0.22,0.11,Debit Card,0,526.88,Q1,Low,Gold,Top Performer
TSC-4431,04-02-24,CUST-538,Home Appliances,Home Office,South,2056.49,4,0.11,0.21,Credit Card,0,431.86,Q2,Low,Silver,Below Average
TSC-4432,,CUST-449,Home Appliances,Corporate,West,2313.29,8,0.01,0.36,UPI,1,832.78,Q1,High,Silver,Average
TSC-4433,02-13-24,CUST-609,Office Supplies,Home Office,East,3522.93,9,0.26,0.07,Debit Card,0,246.61,Q1,Low,Gold,Top Performer
TSC-4434,03-23-22,CUST-150,Entertainment,Consumer,North,2645.04,7,0.28,0.16,UPI,0,423.21,Q1,Low,Silver,Average
TSC-4435,03-17-23,CUST-772,Personal Care,Consumer,West,1941.62,5,0.19,0.37,Credit Card,0,718.4,Q1,High,Silver,Below Average
TSC-4436,05-28-22,CUST-279,Electronics,Consumer,Central,429.36,1,0.24,0.26,UPI,1,111.63,Q2,Low,Bronze,Below Average
TSC-4437,08-22-22,CUST-512,Electronics,Consumer,South,3002.41,9,0.04,0.3,Debit Card,0,900.72,Q3,Low,Gold,Average
TSC-4438,04-26-24,CUST-389,Entertainment,Home Office,West,4344.52,6,0.08,0.34,Credit Card,0,1477.14,Q2,High,Gold,Top Performer
TSC-4439,01-09-23,CUST-185,Office Supplies,Home Office,South,3444.52,2,0.1,0.23,Credit Card,0,792.24,Q1,Low,Gold,Top Performer
TSC-4440,07-19-24,CUST-608,Office Supplies,Consumer,North,1938.4,10,0.29,0.35,Debit Card,0,678.44,Q3,High,Silver,Below Average
TSC-4441,01-24-22,CUST-578,Entertainment,Consumer,South,682.24,10,0.15,0.27,Net Banking,0,184.2,Q1,Low,Bronze,Below Average
TSC-4442,06-13-24,CUST-809,Office Supplies,Consumer,South,4090.87,2,0.0,0.29,Debit Card,0,1186.35,Q2,Low,Gold,Top Performer
TSC-4443,12-23-22,CUST-127,Electronics,Home Office,Central,4711.65,10,0.11,0.1,Debit Card,0,471.16,Q4,Low,Gold,Top Performer
TSC-4444,08-22-22,CUST-115,Electronics,Consumer,South,1971.95,1,0.0,0.38,PayPal,0,749.34,Q3,High,Silver,Below Average
TSC-4445,11-28-22,CUST-791,Personal Care,Consumer,West,3656.78,4,0.07,0.33,Credit Card,0,1206.74,Q4,High,Gold,Top Performer
TSC-4446,09-15-23,CUST-297,Entertainment,Consumer,South,2083.28,10,0.14,0.14,PayPal,0,291.66,Q3,Low,Silver,Average
TSC-4447,05-26-24,CUST-268,Home Appliances,Consumer,East,2536.22,2,0.1,0.25,PayPal,0,634.05,Q2,Low,Silver,Average
TSC-4448,10-25-22,CUST-245,Home Appliances,Home Office,South,4190.56,10,0.01,0.18,PayPal,0,754.3,Q4,Low,Gold,Top Performer
TSC-4449,05-20-24,CUST-137,Personal Care,Consumer,East,462.95,9,0.03,0.28,UPI,0,129.63,Q2,Low,Bronze,Below Average
TSC-4450,06-30-23,CUST-257,Personal Care,Consumer,South,2675.16,2,0.17,0.4,Debit Card,0,1070.06,Q2,High,Silver,Average
TSC-4451,07-14-24,CUST-435,Office Supplies,Consumer,South,1112.37,9,0.21,0.07,PayPal,0,77.87,Q3,Low,Bronze,Below Average
TSC-4452,02-27-22,CUST-374,Personal Care,Consumer,West,1732.04,1,0.12,0.38,UPI,0,658.18,Q1,High,Silver,Below Average
TSC-4453,07-14-23,CUST-364,Personal Care,Corporate,East,48598.8,7,0.22,0.08,UPI,0,259.19,Q3,Low,Platinum,Top Performer
TSC-4454,05-02-22,CUST-947,Home Appliances,Consumer,East,184.78,6,0.05,0.21,Credit Card,0,38.8,Q2,Low,Bronze,Below Average
TSC-4455,06-28-24,CUST-190,Office Supplies,Consumer,Central,2989.43,6,0.04,0.22,Debit Card,1,657.67,Q2,Low,Silver,Average
TSC-4456,08-12-24,CUST-889,Personal Care,Home Office,South,1453.04,2,0.25,0.14,Net Banking,0,203.43,Q3,Low,Bronze,Below Average
TSC-4457,04-28-22,CUST-410,,Consumer,South,3363.95,1,0.1,0.25,Debit Card,0,840.99,Q2,Low,Gold,Top Performer
TSC-4458,10-30-22,CUST-856,Office Supplies,Corporate,West,750.83,10,0.13,0.34,UPI,0,255.28,Q4,High,Bronze,Below Average
TSC-4459,08-30-24,CUST-350,Entertainment,Consumer,Central,3692.27,8,0.28,0.15,Debit Card,0,553.84,Q3,Low,Gold,Top Performer
TSC-4460,04-20-23,CUST-983,Office Supplies,Consumer,Central,48688.8,8,0.13,0.07,Credit Card,0,227.21,Q2,Low,Platinum,Top Performer
TSC-4461,06-06-22,CUST-317,Home Appliances,Corporate,West,4857.65,2,0.0,0.27,Debit Card,0,1311.57,Q2,Low,Gold,Top Performer
TSC-4462,05-24-22,CUST-507,Entertainment,Home Office,East,4560.62,4,0.28,0.31,UPI,1,1413.79,Q2,High,Gold,Top Performer
TSC-4463,11-24-22,CUST-735,Electronics,Corporate,North,1452.35,4,0.0,0.38,UPI,0,551.89,Q4,High,Bronze,Below Average
TSC-4464,01-29-23,CUST-709,Office Supplies,Consumer,West,185.22,2,0.2,0.11,PayPal,0,20.37,Q1,Low,Bronze,Below Average
TSC-4465,11-12-23,CUST-655,Home Appliances,Consumer,East,3294.07,9,0.1,0.37,UPI,1,1218.81,Q4,High,Gold,Top Performer
TSC-4466,02-29-24,CUST-606,Entertainment,Consumer,Central,3034.29,4,0.14,0.22,Credit Card,0,667.54,Q1,Low,Gold,Average
TSC-4467,10-25-23,CUST-434,Office Supplies,Corporate,West,185.77,4,0.16,0.13,UPI,0,24.15,Q4,Low,Bronze,Below Average
